fecha,anio,mes,linea,afluencia
2015-02-09,2015,Febrero,Línea 7,NaN
2015-02-10,2015,Febrero,Línea 4,61270
2015-02-10,2015,Febrero,Línea 1,430248
2015-02-10,2015,Febrero,Línea 2,180570
2015-02-10,2015,Febrero,Línea 5,71093
2015-02-10,2015,Febrero,Línea 6,NaN
2015-02-10,2015,Febrero,Línea 3,148845
2015-02-10,2015,Febrero,Línea 7,NaN
2015-02-11,2015,Febrero,Línea 3,145116
2015-02-11,2015,Febrero,Línea 6,NaN
2015-02-11,2015,Febrero,Línea 1,434118
2015-02-11,2015,Febrero,Línea 5,69618
2015-02-11,2015,Febrero,Línea 7,NaN
2015-02-11,2015,Febrero,Línea 4,61061
2015-02-11,2015,Febrero,Línea 2,178504
2015-02-12,2015,Febrero,Línea 7,NaN
2015-02-12,2015,Febrero,Línea 1,438735
2015-02-12,2015,Febrero,Línea 5,68740
2015-02-12,2015,Febrero,Línea 2,177866
2015-02-12,2015,Febrero,Línea 6,NaN
2015-02-12,2015,Febrero,Línea 3,145349
2015-02-12,2015,Febrero,Línea 4,65125
2015-02-13,2015,Febrero,Línea 6,NaN
2015-02-13,2015,Febrero,Línea 1,466736
2015-02-13,2015,Febrero,Línea 2,189151
2015-02-13,2015,Febrero,Línea 5,71808
2015-02-13,2015,Febrero,Línea 7,NaN
2015-02-13,2015,Febrero,Línea 3,153440
2015-02-13,2015,Febrero,Línea 4,67920
2015-02-14,2015,Febrero,Línea 4,66587
2015-02-14,2015,Febrero,Línea 5,61465
2015-02-14,2015,Febrero,Línea 6,NaN
2015-02-14,2015,Febrero,Línea 7,NaN
2015-02-14,2015,Febrero,Línea 1,278341
2015-02-14,2015,Febrero,Línea 3,112202
2015-02-14,2015,Febrero,Línea 2,124438
2015-02-15,2015,Febrero,Línea 3,61772
2015-02-15,2015,Febrero,Línea 6,NaN
2015-02-15,2015,Febrero,Línea 5,37862
2015-02-15,2015,Febrero,Línea 4,29663
2015-02-15,2015,Febrero,Línea 7,NaN
2015-02-15,2015,Febrero,Línea 1,137683
2015-02-15,2015,Febrero,Línea 2,67421
2015-02-16,2015,Febrero,Línea 5,69463
2015-02-16,2015,Febrero,Línea 2,177836
2015-02-16,2015,Febrero,Línea 7,NaN
2015-02-16,2015,Febrero,Línea 4,60610
2015-02-16,2015,Febrero,Línea 6,NaN
2015-02-16,2015,Febrero,Línea 1,426680
2015-02-16,2015,Febrero,Línea 3,140154
2015-02-17,2015,Febrero,Línea 3,142653
2015-02-17,2015,Febrero,Línea 1,434448
2015-02-17,2015,Febrero,Línea 2,177824
2015-02-17,2015,Febrero,Línea 6,NaN
2015-02-17,2015,Febrero,Línea 5,69792
2015-02-17,2015,Febrero,Línea 7,NaN
2015-02-17,2015,Febrero,Línea 4,61799
2015-02-18,2015,Febrero,Línea 4,63974
2015-02-18,2015,Febrero,Línea 6,NaN
2015-02-18,2015,Febrero,Línea 1,439903
2015-02-18,2015,Febrero,Línea 7,NaN
2015-02-18,2015,Febrero,Línea 5,70129
2015-02-18,2015,Febrero,Línea 3,143577
2015-02-18,2015,Febrero,Línea 2,179118
2015-02-19,2015,Febrero,Línea 7,NaN
2015-02-19,2015,Febrero,Línea 4,64394
2015-02-19,2015,Febrero,Línea 6,NaN
2015-02-19,2015,Febrero,Línea 2,179202
2015-02-19,2015,Febrero,Línea 3,143713
2015-02-19,2015,Febrero,Línea 5,69678
2015-02-19,2015,Febrero,Línea 1,442493
2015-02-20,2015,Febrero,Línea 3,152192
2015-02-20,2015,Febrero,Línea 6,NaN
2015-02-20,2015,Febrero,Línea 2,184124
2015-02-20,2015,Febrero,Línea 7,NaN
2015-02-20,2015,Febrero,Línea 5,74298
2015-02-20,2015,Febrero,Línea 1,468491
2015-02-20,2015,Febrero,Línea 4,69076
2015-02-21,2015,Febrero,Línea 1,287852
2015-02-21,2015,Febrero,Línea 5,58345
2015-02-21,2015,Febrero,Línea 6,NaN
2015-02-21,2015,Febrero,Línea 7,NaN
2015-02-21,2015,Febrero,Línea 3,108719
2015-02-21,2015,Febrero,Línea 4,66292
2015-02-21,2015,Febrero,Línea 2,121990
2015-02-22,2015,Febrero,Línea 5,36074
2015-02-22,2015,Febrero,Línea 1,145617
2015-02-22,2015,Febrero,Línea 6,NaN
2015-02-22,2015,Febrero,Línea 7,NaN
2015-02-22,2015,Febrero,Línea 3,62323
2015-02-22,2015,Febrero,Línea 4,30076
2015-02-22,2015,Febrero,Línea 2,69310
2015-02-23,2015,Febrero,Línea 1,425445
2015-02-23,2015,Febrero,Línea 2,175780
2015-02-23,2015,Febrero,Línea 5,69149
2015-02-23,2015,Febrero,Línea 6,NaN
2015-02-23,2015,Febrero,Línea 3,140550
2015-02-23,2015,Febrero,Línea 4,61431
2015-02-23,2015,Febrero,Línea 7,NaN
2015-02-24,2015,Febrero,Línea 4,61994
2015-02-24,2015,Febrero,Línea 6,NaN
2015-02-24,2015,Febrero,Línea 7,NaN
2015-02-24,2015,Febrero,Línea 5,70226
2015-02-24,2015,Febrero,Línea 3,143199
2015-02-24,2015,Febrero,Línea 1,436145
2015-02-24,2015,Febrero,Línea 2,175911
2015-02-25,2015,Febrero,Línea 3,143638
2015-02-25,2015,Febrero,Línea 6,NaN
2015-02-25,2015,Febrero,Línea 7,NaN
2015-02-25,2015,Febrero,Línea 5,71240
2015-02-25,2015,Febrero,Línea 1,435622
2015-02-25,2015,Febrero,Línea 4,63872
2015-02-25,2015,Febrero,Línea 2,179010
2015-02-26,2015,Febrero,Línea 7,NaN
2015-02-26,2015,Febrero,Línea 6,NaN
2015-02-26,2015,Febrero,Línea 2,176367
2015-02-26,2015,Febrero,Línea 5,70151
2015-02-26,2015,Febrero,Línea 1,440971
2015-02-26,2015,Febrero,Línea 3,144482
2015-02-26,2015,Febrero,Línea 4,64371
2015-02-27,2015,Febrero,Línea 7,NaN
2015-02-27,2015,Febrero,Línea 4,71031
2015-02-27,2015,Febrero,Línea 6,NaN
2015-02-27,2015,Febrero,Línea 5,72273
2015-02-27,2015,Febrero,Línea 1,466524
2015-02-27,2015,Febrero,Línea 3,151049
2015-02-27,2015,Febrero,Línea 2,187148
2015-02-28,2015,Febrero,Línea 7,NaN
2015-02-28,2015,Febrero,Línea 5,60684
2015-02-28,2015,Febrero,Línea 2,131520
2015-02-28,2015,Febrero,Línea 1,292859
2015-02-28,2015,Febrero,Línea 3,114752
2015-02-28,2015,Febrero,Línea 4,69722
2015-02-28,2015,Febrero,Línea 6,NaN
2015-03-01,2015,Marzo,Línea 3,65740
2015-03-01,2015,Marzo,Línea 4,31386
2015-03-01,2015,Marzo,Línea 6,NaN
2015-03-01,2015,Marzo,Línea 1,151827
2015-03-01,2015,Marzo,Línea 5,38958
2015-03-01,2015,Marzo,Línea 7,NaN
2015-03-01,2015,Marzo,Línea 2,76174
2015-03-02,2015,Marzo,Línea 7,NaN
2015-03-02,2015,Marzo,Línea 6,NaN
2015-03-02,2015,Marzo,Línea 1,435064
2015-03-02,2015,Marzo,Línea 5,71681
2015-03-02,2015,Marzo,Línea 4,67083
2015-03-02,2015,Marzo,Línea 3,143917
2015-03-02,2015,Marzo,Línea 2,179149
2015-03-03,2015,Marzo,Línea 3,145369
2015-03-03,2015,Marzo,Línea 4,66294
2015-03-03,2015,Marzo,Línea 7,NaN
2015-03-03,2015,Marzo,Línea 1,445057
2015-03-03,2015,Marzo,Línea 5,71836
2015-03-03,2015,Marzo,Línea 6,NaN
2015-03-03,2015,Marzo,Línea 2,178631
2015-03-04,2015,Marzo,Línea 7,NaN
2015-03-04,2015,Marzo,Línea 1,449669
2015-03-04,2015,Marzo,Línea 5,70610
2015-03-04,2015,Marzo,Línea 6,NaN
2015-03-04,2015,Marzo,Línea 3,145211
2015-03-04,2015,Marzo,Línea 4,63527
2015-03-04,2015,Marzo,Línea 2,178034
2015-03-05,2015,Marzo,Línea 3,144544
2015-03-05,2015,Marzo,Línea 6,NaN
2015-03-05,2015,Marzo,Línea 1,444927
2015-03-05,2015,Marzo,Línea 7,NaN
2015-03-05,2015,Marzo,Línea 5,70555
2015-03-05,2015,Marzo,Línea 4,62524
2015-03-05,2015,Marzo,Línea 2,179010
2015-03-06,2015,Marzo,Línea 4,68055
2015-03-06,2015,Marzo,Línea 7,NaN
2015-03-06,2015,Marzo,Línea 1,474856
2015-03-06,2015,Marzo,Línea 6,NaN
2015-03-06,2015,Marzo,Línea 5,73846
2015-03-06,2015,Marzo,Línea 3,149074
2015-03-06,2015,Marzo,Línea 2,181553
2015-03-07,2015,Marzo,Línea 3,108145
2015-03-07,2015,Marzo,Línea 1,284834
2015-03-07,2015,Marzo,Línea 6,NaN
2015-03-07,2015,Marzo,Línea 5,55793
2015-03-07,2015,Marzo,Línea 7,NaN
2015-03-07,2015,Marzo,Línea 4,64176
2015-03-07,2015,Marzo,Línea 2,123371
2015-03-08,2015,Marzo,Línea 7,NaN
2015-03-08,2015,Marzo,Línea 3,63284
2015-03-08,2015,Marzo,Línea 5,37986
2015-03-08,2015,Marzo,Línea 2,69483
2015-03-08,2015,Marzo,Línea 1,142558
2015-03-08,2015,Marzo,Línea 6,NaN
2015-03-08,2015,Marzo,Línea 4,28064
2015-03-09,2015,Marzo,Línea 7,NaN
2015-03-09,2015,Marzo,Línea 1,431902
2015-03-09,2015,Marzo,Línea 5,68602
2015-03-09,2015,Marzo,Línea 2,174551
2015-03-09,2015,Marzo,Línea 3,142500
2015-03-09,2015,Marzo,Línea 6,NaN
2015-03-09,2015,Marzo,Línea 4,61991
2015-03-10,2015,Marzo,Línea 3,142602
2015-03-10,2015,Marzo,Línea 6,NaN
2015-03-10,2015,Marzo,Línea 7,NaN
2015-03-10,2015,Marzo,Línea 5,68659
2015-03-10,2015,Marzo,Línea 1,438277
2015-03-10,2015,Marzo,Línea 4,63430
2015-03-10,2015,Marzo,Línea 2,174794
2015-03-11,2015,Marzo,Línea 1,444264
2015-03-11,2015,Marzo,Línea 5,68907
2015-03-11,2015,Marzo,Línea 2,173595
2015-03-11,2015,Marzo,Línea 6,NaN
2015-03-11,2015,Marzo,Línea 7,NaN
2015-03-11,2015,Marzo,Línea 3,146884
2015-03-11,2015,Marzo,Línea 4,64843
2015-03-12,2015,Marzo,Línea 4,64778
2015-03-12,2015,Marzo,Línea 2,172975
2015-03-12,2015,Marzo,Línea 1,449192
2015-03-12,2015,Marzo,Línea 5,67571
2015-03-12,2015,Marzo,Línea 6,NaN
2015-03-12,2015,Marzo,Línea 3,145369
2015-03-12,2015,Marzo,Línea 7,NaN
2015-03-13,2015,Marzo,Línea 4,69476
2015-03-13,2015,Marzo,Línea 6,NaN
2015-03-13,2015,Marzo,Línea 1,477693
2015-03-13,2015,Marzo,Línea 5,70476
2015-03-13,2015,Marzo,Línea 3,153934
2015-03-13,2015,Marzo,Línea 7,NaN
2015-03-13,2015,Marzo,Línea 2,181240
2015-03-14,2015,Marzo,Línea 7,NaN
2015-03-14,2015,Marzo,Línea 1,261303
2015-03-14,2015,Marzo,Línea 4,61740
2015-03-14,2015,Marzo,Línea 5,55947
2015-03-14,2015,Marzo,Línea 6,NaN
2015-03-14,2015,Marzo,Línea 3,103421
2015-03-14,2015,Marzo,Línea 2,121371
2015-03-15,2015,Marzo,Línea 3,62634
2015-03-15,2015,Marzo,Línea 6,NaN
2015-03-15,2015,Marzo,Línea 5,35656
2015-03-15,2015,Marzo,Línea 7,NaN
2015-03-15,2015,Marzo,Línea 1,143947
2015-03-15,2015,Marzo,Línea 4,28482
2015-03-15,2015,Marzo,Línea 2,67802
2015-03-16,2015,Marzo,Línea 7,NaN
2015-03-16,2015,Marzo,Línea 3,68353
2015-03-16,2015,Marzo,Línea 4,46443
2015-03-16,2015,Marzo,Línea 5,41829
2015-03-16,2015,Marzo,Línea 6,NaN
2015-03-16,2015,Marzo,Línea 1,154007
2015-03-16,2015,Marzo,Línea 2,72682
2015-03-17,2015,Marzo,Línea 1,447713
2015-03-17,2015,Marzo,Línea 5,69825
2015-03-17,2015,Marzo,Línea 6,NaN
2015-03-17,2015,Marzo,Línea 7,NaN
2015-03-17,2015,Marzo,Línea 3,146282
2015-03-17,2015,Marzo,Línea 4,64572
2015-03-17,2015,Marzo,Línea 2,175588
2015-03-18,2015,Marzo,Línea 7,NaN
2015-03-18,2015,Marzo,Línea 5,71252
2015-03-18,2015,Marzo,Línea 2,176494
2015-03-18,2015,Marzo,Línea 6,NaN
2015-03-18,2015,Marzo,Línea 4,63487
2015-03-18,2015,Marzo,Línea 1,447773
2015-03-18,2015,Marzo,Línea 3,145452
2015-03-19,2015,Marzo,Línea 7,NaN
2015-03-19,2015,Marzo,Línea 1,448964
2015-03-19,2015,Marzo,Línea 5,70355
2015-03-19,2015,Marzo,Línea 4,62199
2015-03-19,2015,Marzo,Línea 6,NaN
2015-03-19,2015,Marzo,Línea 3,149983
2015-03-19,2015,Marzo,Línea 2,175049
2015-03-20,2015,Marzo,Línea 5,73362
2015-03-20,2015,Marzo,Línea 7,NaN
2015-03-20,2015,Marzo,Línea 4,67834
2015-03-20,2015,Marzo,Línea 6,NaN
2015-03-20,2015,Marzo,Línea 1,461966
2015-03-20,2015,Marzo,Línea 3,147205
2015-03-20,2015,Marzo,Línea 2,178378
2015-03-21,2015,Marzo,Línea 7,NaN
2015-03-21,2015,Marzo,Línea 1,286853
2015-03-21,2015,Marzo,Línea 5,54297
2015-03-21,2015,Marzo,Línea 2,123919
2015-03-21,2015,Marzo,Línea 6,NaN
2015-03-21,2015,Marzo,Línea 4,64073
2015-03-21,2015,Marzo,Línea 3,108165
2015-03-22,2015,Marzo,Línea 7,NaN
2015-03-22,2015,Marzo,Línea 3,63035
2015-03-22,2015,Marzo,Línea 4,28657
2015-03-22,2015,Marzo,Línea 1,143153
2015-03-22,2015,Marzo,Línea 2,69013
2015-03-22,2015,Marzo,Línea 6,NaN
2015-03-22,2015,Marzo,Línea 5,37911
2015-03-23,2015,Marzo,Línea 1,430326
2015-03-23,2015,Marzo,Línea 2,168697
2015-03-23,2015,Marzo,Línea 5,67482
2015-03-23,2015,Marzo,Línea 6,NaN
2015-03-23,2015,Marzo,Línea 3,140390
2015-03-23,2015,Marzo,Línea 7,NaN
2015-03-23,2015,Marzo,Línea 4,60505
2015-03-24,2015,Marzo,Línea 3,142471
2015-03-24,2015,Marzo,Línea 4,62898
2015-03-24,2015,Marzo,Línea 1,442387
2015-03-24,2015,Marzo,Línea 7,NaN
2015-03-24,2015,Marzo,Línea 6,NaN
2015-03-24,2015,Marzo,Línea 5,68627
2015-03-24,2015,Marzo,Línea 2,173783
2015-03-25,2015,Marzo,Línea 4,63335
2015-03-25,2015,Marzo,Línea 6,NaN
2015-03-25,2015,Marzo,Línea 2,175141
2015-03-25,2015,Marzo,Línea 7,NaN
2015-03-25,2015,Marzo,Línea 1,450400
2015-03-25,2015,Marzo,Línea 5,69601
2015-03-25,2015,Marzo,Línea 3,144847
2015-03-26,2015,Marzo,Línea 1,454024
2015-03-26,2015,Marzo,Línea 5,69144
2015-03-26,2015,Marzo,Línea 3,144923
2015-03-26,2015,Marzo,Línea 4,62071
2015-03-26,2015,Marzo,Línea 6,NaN
2015-03-26,2015,Marzo,Línea 7,NaN
2015-03-26,2015,Marzo,Línea 2,188381
2015-03-27,2015,Marzo,Línea 3,150901
2015-03-27,2015,Marzo,Línea 1,470437
2015-03-27,2015,Marzo,Línea 4,68964
2015-03-27,2015,Marzo,Línea 5,69522
2015-03-27,2015,Marzo,Línea 6,NaN
2015-03-27,2015,Marzo,Línea 7,NaN
2015-03-27,2015,Marzo,Línea 2,198794
2015-03-28,2015,Marzo,Línea 6,NaN
2015-03-28,2015,Marzo,Línea 1,265993
2015-03-28,2015,Marzo,Línea 7,NaN
2015-03-28,2015,Marzo,Línea 3,105057
2015-03-28,2015,Marzo,Línea 4,58717
2015-03-28,2015,Marzo,Línea 5,55202
2015-03-28,2015,Marzo,Línea 2,112805
2015-03-29,2015,Marzo,Línea 7,NaN
2015-03-29,2015,Marzo,Línea 3,60828
2015-03-29,2015,Marzo,Línea 5,36348
2015-03-29,2015,Marzo,Línea 6,NaN
2015-03-29,2015,Marzo,Línea 1,134312
2015-03-29,2015,Marzo,Línea 4,28148
2015-03-29,2015,Marzo,Línea 2,67099
2015-03-30,2015,Marzo,Línea 3,131563
2015-03-30,2015,Marzo,Línea 1,388807
2015-03-30,2015,Marzo,Línea 5,60814
2015-03-30,2015,Marzo,Línea 6,NaN
2015-03-30,2015,Marzo,Línea 7,NaN
2015-03-30,2015,Marzo,Línea 4,65028
2015-03-30,2015,Marzo,Línea 2,163089
2015-03-31,2015,Marzo,Línea 5,61466
2015-03-31,2015,Marzo,Línea 1,398402
2015-03-31,2015,Marzo,Línea 6,NaN
2015-03-31,2015,Marzo,Línea 3,136028
2015-03-31,2015,Marzo,Línea 7,NaN
2015-03-31,2015,Marzo,Línea 4,64391
2015-03-31,2015,Marzo,Línea 2,158275
2015-04-01,2015,Abril,Línea 3,132007
2015-04-01,2015,Abril,Línea 1,376545
2015-04-01,2015,Abril,Línea 5,61983
2015-04-01,2015,Abril,Línea 4,65571
2015-04-01,2015,Abril,Línea 6,NaN
2015-04-01,2015,Abril,Línea 7,NaN
2015-04-01,2015,Abril,Línea 2,146030
2015-04-02,2015,Abril,Línea 6,NaN
2015-04-02,2015,Abril,Línea 1,195903
2015-04-02,2015,Abril,Línea 7,NaN
2015-04-02,2015,Abril,Línea 3,79419
2015-04-02,2015,Abril,Línea 4,49717
2015-04-02,2015,Abril,Línea 5,45165
2015-04-02,2015,Abril,Línea 2,82217
2015-04-03,2015,Abril,Línea 7,NaN
2015-04-03,2015,Abril,Línea 3,55940
2015-04-03,2015,Abril,Línea 1,127450
2015-04-03,2015,Abril,Línea 5,34698
2015-04-03,2015,Abril,Línea 6,NaN
2015-04-03,2015,Abril,Línea 4,24350
2015-04-03,2015,Abril,Línea 2,59226
2015-04-04,2015,Abril,Línea 7,NaN
2015-04-04,2015,Abril,Línea 4,42503
2015-04-04,2015,Abril,Línea 6,NaN
2015-04-04,2015,Abril,Línea 5,40385
2015-04-04,2015,Abril,Línea 1,161511
2015-04-04,2015,Abril,Línea 3,70340
2015-04-04,2015,Abril,Línea 2,69420
2015-04-05,2015,Abril,Línea 3,52868
2015-04-05,2015,Abril,Línea 5,34351
2015-04-05,2015,Abril,Línea 7,NaN
2015-04-05,2015,Abril,Línea 6,NaN
2015-04-05,2015,Abril,Línea 1,115930
2015-04-05,2015,Abril,Línea 4,23839
2015-04-05,2015,Abril,Línea 2,56029
2015-04-06,2015,Abril,Línea 7,NaN
2015-04-06,2015,Abril,Línea 2,144283
2015-04-06,2015,Abril,Línea 6,NaN
2015-04-06,2015,Abril,Línea 3,127375
2015-04-06,2015,Abril,Línea 5,61916
2015-04-06,2015,Abril,Línea 1,400596
2015-04-06,2015,Abril,Línea 4,60913
2015-04-07,2015,Abril,Línea 7,NaN
2015-04-07,2015,Abril,Línea 1,426272
2015-04-07,2015,Abril,Línea 5,64807
2015-04-07,2015,Abril,Línea 3,136086
2015-04-07,2015,Abril,Línea 6,NaN
2015-04-07,2015,Abril,Línea 4,62385
2015-04-07,2015,Abril,Línea 2,149975
2015-04-08,2015,Abril,Línea 1,430747
2015-04-08,2015,Abril,Línea 5,64339
2015-04-08,2015,Abril,Línea 2,151353
2015-04-08,2015,Abril,Línea 6,NaN
2015-04-08,2015,Abril,Línea 3,135640
2015-04-08,2015,Abril,Línea 7,NaN
2015-04-08,2015,Abril,Línea 4,65043
2015-04-09,2015,Abril,Línea 6,NaN
2015-04-09,2015,Abril,Línea 1,431337
2015-04-09,2015,Abril,Línea 7,NaN
2015-04-09,2015,Abril,Línea 5,62569
2015-04-09,2015,Abril,Línea 3,136087
2015-04-09,2015,Abril,Línea 4,64790
2015-04-09,2015,Abril,Línea 2,147658
2015-04-10,2015,Abril,Línea 7,NaN
2015-04-10,2015,Abril,Línea 6,NaN
2015-04-10,2015,Abril,Línea 5,65473
2015-04-10,2015,Abril,Línea 1,447248
2015-04-10,2015,Abril,Línea 3,141298
2015-04-10,2015,Abril,Línea 4,65166
2015-04-10,2015,Abril,Línea 2,155430
2015-04-11,2015,Abril,Línea 7,NaN
2015-04-11,2015,Abril,Línea 6,NaN
2015-04-11,2015,Abril,Línea 5,56535
2015-04-11,2015,Abril,Línea 1,264645
2015-04-11,2015,Abril,Línea 3,100745
2015-04-11,2015,Abril,Línea 4,58967
2015-04-11,2015,Abril,Línea 2,107539
2015-04-12,2015,Abril,Línea 7,NaN
2015-04-12,2015,Abril,Línea 4,28232
2015-04-12,2015,Abril,Línea 1,138280
2015-04-12,2015,Abril,Línea 6,NaN
2015-04-12,2015,Abril,Línea 5,37029
2015-04-12,2015,Abril,Línea 3,61840
2015-04-12,2015,Abril,Línea 2,66699
2015-04-13,2015,Abril,Línea 7,NaN
2015-04-13,2015,Abril,Línea 5,69686
2015-04-13,2015,Abril,Línea 6,NaN
2015-04-13,2015,Abril,Línea 3,140769
2015-04-13,2015,Abril,Línea 4,60462
2015-04-13,2015,Abril,Línea 1,431164
2015-04-13,2015,Abril,Línea 2,174864
2015-04-14,2015,Abril,Línea 3,146380
2015-04-14,2015,Abril,Línea 4,64425
2015-04-14,2015,Abril,Línea 1,447059
2015-04-14,2015,Abril,Línea 2,176277
2015-04-14,2015,Abril,Línea 7,NaN
2015-04-14,2015,Abril,Línea 6,NaN
2015-04-14,2015,Abril,Línea 5,70039
2015-04-15,2015,Abril,Línea 3,150730
2015-04-15,2015,Abril,Línea 5,71717
2015-04-15,2015,Abril,Línea 1,464326
2015-04-15,2015,Abril,Línea 4,66314
2015-04-15,2015,Abril,Línea 6,NaN
2015-04-15,2015,Abril,Línea 7,NaN
2015-04-15,2015,Abril,Línea 2,178513
2015-04-16,2015,Abril,Línea 1,460549
2015-04-16,2015,Abril,Línea 5,71040
2015-04-16,2015,Abril,Línea 7,NaN
2015-04-16,2015,Abril,Línea 6,NaN
2015-04-16,2015,Abril,Línea 3,149741
2015-04-16,2015,Abril,Línea 4,65402
2015-04-16,2015,Abril,Línea 2,179507
2015-04-17,2015,Abril,Línea 7,NaN
2015-04-17,2015,Abril,Línea 4,68243
2015-04-17,2015,Abril,Línea 1,475994
2015-04-17,2015,Abril,Línea 2,185539
2015-04-17,2015,Abril,Línea 5,74066
2015-04-17,2015,Abril,Línea 6,NaN
2015-04-17,2015,Abril,Línea 3,153524
2015-04-18,2015,Abril,Línea 7,NaN
2015-04-18,2015,Abril,Línea 5,54792
2015-04-18,2015,Abril,Línea 6,NaN
2015-04-18,2015,Abril,Línea 1,276897
2015-04-18,2015,Abril,Línea 3,110508
2015-04-18,2015,Abril,Línea 4,65084
2015-04-18,2015,Abril,Línea 2,124514
2015-04-19,2015,Abril,Línea 5,39688
2015-04-19,2015,Abril,Línea 6,NaN
2015-04-19,2015,Abril,Línea 7,NaN
2015-04-19,2015,Abril,Línea 1,148923
2015-04-19,2015,Abril,Línea 3,65230
2015-04-19,2015,Abril,Línea 4,27291
2015-04-19,2015,Abril,Línea 2,74229
2015-04-20,2015,Abril,Línea 3,144186
2015-04-20,2015,Abril,Línea 5,68373
2015-04-20,2015,Abril,Línea 6,NaN
2015-04-20,2015,Abril,Línea 4,63283
2015-04-20,2015,Abril,Línea 7,NaN
2015-04-20,2015,Abril,Línea 1,440209
2015-04-20,2015,Abril,Línea 2,175765
2015-04-21,2015,Abril,Línea 7,NaN
2015-04-21,2015,Abril,Línea 3,146604
2015-04-21,2015,Abril,Línea 6,NaN
2015-04-21,2015,Abril,Línea 5,68812
2015-04-21,2015,Abril,Línea 1,459039
2015-04-21,2015,Abril,Línea 4,62956
2015-04-21,2015,Abril,Línea 2,178731
2015-04-22,2015,Abril,Línea 3,145935
2015-04-22,2015,Abril,Línea 4,63786
2015-04-22,2015,Abril,Línea 2,177595
2015-04-22,2015,Abril,Línea 1,451127
2015-04-22,2015,Abril,Línea 6,NaN
2015-04-22,2015,Abril,Línea 5,69290
2015-04-22,2015,Abril,Línea 7,NaN
2015-04-23,2015,Abril,Línea 1,459009
2015-04-23,2015,Abril,Línea 2,176786
2015-04-23,2015,Abril,Línea 7,NaN
2015-04-23,2015,Abril,Línea 5,67468
2015-04-23,2015,Abril,Línea 4,63768
2015-04-23,2015,Abril,Línea 6,NaN
2015-04-23,2015,Abril,Línea 3,144878
2015-04-24,2015,Abril,Línea 3,150686
2015-04-24,2015,Abril,Línea 2,181474
2015-04-24,2015,Abril,Línea 7,NaN
2015-04-24,2015,Abril,Línea 1,463679
2015-04-24,2015,Abril,Línea 6,NaN
2015-04-24,2015,Abril,Línea 5,70799
2015-04-24,2015,Abril,Línea 4,69612
2015-04-25,2015,Abril,Línea 3,106479
2015-04-25,2015,Abril,Línea 4,62835
2015-04-25,2015,Abril,Línea 7,NaN
2015-04-25,2015,Abril,Línea 5,58201
2015-04-25,2015,Abril,Línea 6,NaN
2015-04-25,2015,Abril,Línea 1,286718
2015-04-25,2015,Abril,Línea 2,126869
2015-04-26,2015,Abril,Línea 7,NaN
2015-04-26,2015,Abril,Línea 3,63251
2015-04-26,2015,Abril,Línea 6,NaN
2015-04-26,2015,Abril,Línea 5,35265
2015-04-26,2015,Abril,Línea 1,150241
2015-04-26,2015,Abril,Línea 4,27984
2015-04-26,2015,Abril,Línea 2,70430
2015-04-27,2015,Abril,Línea 6,NaN
2015-04-27,2015,Abril,Línea 5,68315
2015-04-27,2015,Abril,Línea 2,173361
2015-04-27,2015,Abril,Línea 7,NaN
2015-04-27,2015,Abril,Línea 1,435891
2015-04-27,2015,Abril,Línea 3,142179
2015-04-27,2015,Abril,Línea 4,64852
2015-04-28,2015,Abril,Línea 3,147084
2015-04-28,2015,Abril,Línea 6,NaN
2015-04-28,2015,Abril,Línea 2,176632
2015-04-28,2015,Abril,Línea 7,NaN
2015-04-28,2015,Abril,Línea 1,453820
2015-04-28,2015,Abril,Línea 4,66046
2015-04-28,2015,Abril,Línea 5,68836
2015-04-29,2015,Abril,Línea 6,NaN
2015-04-29,2015,Abril,Línea 7,NaN
2015-04-29,2015,Abril,Línea 5,67963
2015-04-29,2015,Abril,Línea 4,66236
2015-04-29,2015,Abril,Línea 1,447945
2015-04-29,2015,Abril,Línea 3,145182
2015-04-29,2015,Abril,Línea 2,175123
2015-04-30,2015,Abril,Línea 7,NaN
2015-04-30,2015,Abril,Línea 5,73107
2015-04-30,2015,Abril,Línea 3,155250
2015-04-30,2015,Abril,Línea 6,NaN
2015-04-30,2015,Abril,Línea 1,486133
2015-04-30,2015,Abril,Línea 4,67912
2015-04-30,2015,Abril,Línea 2,185691
2015-05-01,2015,Mayo,Línea 6,NaN
2015-05-01,2015,Mayo,Línea 7,NaN
2015-05-01,2015,Mayo,Línea 1,195518
2015-05-01,2015,Mayo,Línea 5,49688
2015-05-01,2015,Mayo,Línea 4,49565
2015-05-01,2015,Mayo,Línea 3,79920
2015-05-01,2015,Mayo,Línea 2,87294
2015-05-02,2015,Mayo,Línea 5,52803
2015-05-02,2015,Mayo,Línea 1,229847
2015-05-02,2015,Mayo,Línea 6,NaN
2015-05-02,2015,Mayo,Línea 3,98109
2015-05-02,2015,Mayo,Línea 7,NaN
2015-05-02,2015,Mayo,Línea 4,63114
2015-05-02,2015,Mayo,Línea 2,98085
2015-05-03,2015,Mayo,Línea 3,61805
2015-05-03,2015,Mayo,Línea 6,NaN
2015-05-03,2015,Mayo,Línea 7,NaN
2015-05-03,2015,Mayo,Línea 1,150686
2015-05-03,2015,Mayo,Línea 5,38725
2015-05-03,2015,Mayo,Línea 4,28042
2015-05-03,2015,Mayo,Línea 2,66773
2015-05-04,2015,Mayo,Línea 3,133385
2015-05-04,2015,Mayo,Línea 4,66377
