fecha,mes,anio,linea,tipo_pago,afluencia
2022-10-11,Octubre,2022,Línea 7,Prepago,164403
2022-10-11,Octubre,2022,Línea 7,Gratuidad,1629
2022-10-12,Octubre,2022,Línea 1,Prepago,413136
2022-10-12,Octubre,2022,Línea 1,Gratuidad,16110
2022-10-12,Octubre,2022,Línea 2,Prepago,227388
2022-10-12,Octubre,2022,Línea 2,Gratuidad,12134
2022-10-12,Octubre,2022,Línea 3,Prepago,170184
2022-10-12,Octubre,2022,Línea 3,Gratuidad,13226
2022-10-12,Octubre,2022,Línea 4,Prepago,103945
2022-10-12,Octubre,2022,Línea 4,Gratuidad,3496
2022-10-12,Octubre,2022,Línea 5,Prepago,261658
2022-10-12,Octubre,2022,Línea 5,Gratuidad,19606
2022-10-12,Octubre,2022,Línea 6,Prepago,176227
2022-10-12,Octubre,2022,Línea 6,Gratuidad,10396
2022-10-12,Octubre,2022,Línea 7,Prepago,151829
2022-10-12,Octubre,2022,Línea 7,Gratuidad,1089
2022-10-13,Octubre,2022,Línea 1,Prepago,419539
2022-10-13,Octubre,2022,Línea 1,Gratuidad,16627
2022-10-13,Octubre,2022,Línea 2,Prepago,214853
2022-10-13,Octubre,2022,Línea 2,Gratuidad,11633
2022-10-13,Octubre,2022,Línea 3,Prepago,158086
2022-10-13,Octubre,2022,Línea 3,Gratuidad,14377
2022-10-13,Octubre,2022,Línea 4,Prepago,106240
2022-10-13,Octubre,2022,Línea 4,Gratuidad,4198
2022-10-13,Octubre,2022,Línea 5,Prepago,243119
2022-10-13,Octubre,2022,Línea 5,Gratuidad,20597
2022-10-13,Octubre,2022,Línea 6,Prepago,183861
2022-10-13,Octubre,2022,Línea 6,Gratuidad,10977
2022-10-13,Octubre,2022,Línea 7,Prepago,162005
2022-10-13,Octubre,2022,Línea 7,Gratuidad,1223
2022-10-14,Octubre,2022,Línea 1,Prepago,450580
2022-10-14,Octubre,2022,Línea 1,Gratuidad,18192
2022-10-14,Octubre,2022,Línea 2,Prepago,225082
2022-10-14,Octubre,2022,Línea 2,Gratuidad,12040
2022-10-14,Octubre,2022,Línea 3,Prepago,172019
2022-10-14,Octubre,2022,Línea 3,Gratuidad,14062
2022-10-14,Octubre,2022,Línea 4,Prepago,113049
2022-10-14,Octubre,2022,Línea 4,Gratuidad,4202
2022-10-14,Octubre,2022,Línea 5,Prepago,260714
2022-10-14,Octubre,2022,Línea 5,Gratuidad,20263
2022-10-14,Octubre,2022,Línea 6,Prepago,194866
2022-10-14,Octubre,2022,Línea 6,Gratuidad,11072
2022-10-14,Octubre,2022,Línea 7,Prepago,175152
2022-10-14,Octubre,2022,Línea 7,Gratuidad,1475
2022-10-15,Octubre,2022,Línea 1,Prepago,293981
2022-10-15,Octubre,2022,Línea 1,Gratuidad,12952
2022-10-15,Octubre,2022,Línea 2,Prepago,142036
2022-10-15,Octubre,2022,Línea 2,Gratuidad,9083
2022-10-15,Octubre,2022,Línea 3,Prepago,120670
2022-10-15,Octubre,2022,Línea 3,Gratuidad,10426
2022-10-15,Octubre,2022,Línea 4,Prepago,107568
2022-10-15,Octubre,2022,Línea 4,Gratuidad,3267
2022-10-15,Octubre,2022,Línea 5,Prepago,166341
2022-10-15,Octubre,2022,Línea 5,Gratuidad,14825
2022-10-15,Octubre,2022,Línea 6,Prepago,117258
2022-10-15,Octubre,2022,Línea 6,Gratuidad,8014
2022-10-15,Octubre,2022,Línea 7,Prepago,124946
2022-10-15,Octubre,2022,Línea 7,Gratuidad,866
2022-10-16,Octubre,2022,Línea 1,Prepago,160432
2022-10-16,Octubre,2022,Línea 1,Gratuidad,9723
2022-10-16,Octubre,2022,Línea 2,Prepago,90143
2022-10-16,Octubre,2022,Línea 2,Gratuidad,6379
2022-10-16,Octubre,2022,Línea 3,Prepago,78543
2022-10-16,Octubre,2022,Línea 3,Gratuidad,8428
2022-10-16,Octubre,2022,Línea 4,Prepago,60266
2022-10-16,Octubre,2022,Línea 4,Gratuidad,2437
2022-10-16,Octubre,2022,Línea 5,Prepago,126306
2022-10-16,Octubre,2022,Línea 5,Gratuidad,12864
2022-10-16,Octubre,2022,Línea 6,Prepago,79394
2022-10-16,Octubre,2022,Línea 6,Gratuidad,6317
2022-10-16,Octubre,2022,Línea 7,Prepago,87528
2022-10-16,Octubre,2022,Línea 7,Gratuidad,560
2022-10-17,Octubre,2022,Línea 1,Prepago,384541
2022-10-17,Octubre,2022,Línea 1,Gratuidad,15843
2022-10-17,Octubre,2022,Línea 2,Prepago,202437
2022-10-17,Octubre,2022,Línea 2,Gratuidad,11274
2022-10-17,Octubre,2022,Línea 3,Prepago,157408
2022-10-17,Octubre,2022,Línea 3,Gratuidad,13611
2022-10-17,Octubre,2022,Línea 4,Prepago,102572
2022-10-17,Octubre,2022,Línea 4,Gratuidad,3977
2022-10-17,Octubre,2022,Línea 5,Prepago,244054
2022-10-17,Octubre,2022,Línea 5,Gratuidad,19606
2022-10-17,Octubre,2022,Línea 6,Prepago,193516
2022-10-17,Octubre,2022,Línea 6,Gratuidad,9841
2022-10-17,Octubre,2022,Línea 7,Prepago,150648
2022-10-17,Octubre,2022,Línea 7,Gratuidad,1024
2022-10-18,Octubre,2022,Línea 1,Prepago,416658
2022-10-18,Octubre,2022,Línea 1,Gratuidad,16577
2022-10-18,Octubre,2022,Línea 2,Prepago,209567
2022-10-18,Octubre,2022,Línea 2,Gratuidad,11677
2022-10-18,Octubre,2022,Línea 3,Prepago,153838
2022-10-18,Octubre,2022,Línea 3,Gratuidad,12619
2022-10-18,Octubre,2022,Línea 4,Prepago,99682
2022-10-18,Octubre,2022,Línea 4,Gratuidad,3559
2022-10-18,Octubre,2022,Línea 5,Prepago,241580
2022-10-18,Octubre,2022,Línea 5,Gratuidad,18940
2022-10-18,Octubre,2022,Línea 6,Prepago,182484
2022-10-18,Octubre,2022,Línea 6,Gratuidad,9514
2022-10-18,Octubre,2022,Línea 7,Prepago,172112
2022-10-18,Octubre,2022,Línea 7,Gratuidad,1063
2022-10-19,Octubre,2022,Línea 1,Prepago,422180
2022-10-19,Octubre,2022,Línea 1,Gratuidad,16759
2022-10-19,Octubre,2022,Línea 2,Prepago,211837
2022-10-19,Octubre,2022,Línea 2,Gratuidad,11344
2022-10-19,Octubre,2022,Línea 3,Prepago,157986
2022-10-19,Octubre,2022,Línea 3,Gratuidad,13760
2022-10-19,Octubre,2022,Línea 4,Prepago,106803
2022-10-19,Octubre,2022,Línea 4,Gratuidad,3966
2022-10-19,Octubre,2022,Línea 5,Prepago,254040
2022-10-19,Octubre,2022,Línea 5,Gratuidad,20346
2022-10-19,Octubre,2022,Línea 6,Prepago,201960
2022-10-19,Octubre,2022,Línea 6,Gratuidad,10356
2022-10-19,Octubre,2022,Línea 7,Prepago,165262
2022-10-19,Octubre,2022,Línea 7,Gratuidad,1494
2022-10-20,Octubre,2022,Línea 1,Prepago,425079
2022-10-20,Octubre,2022,Línea 1,Gratuidad,17277
2022-10-20,Octubre,2022,Línea 2,Prepago,214182
2022-10-20,Octubre,2022,Línea 2,Gratuidad,11346
2022-10-20,Octubre,2022,Línea 3,Prepago,158510
2022-10-20,Octubre,2022,Línea 3,Gratuidad,13042
2022-10-20,Octubre,2022,Línea 4,Prepago,105947
2022-10-20,Octubre,2022,Línea 4,Gratuidad,3998
2022-10-20,Octubre,2022,Línea 5,Prepago,272082
2022-10-20,Octubre,2022,Línea 5,Gratuidad,19592
2022-10-20,Octubre,2022,Línea 6,Prepago,196294
2022-10-20,Octubre,2022,Línea 6,Gratuidad,10132
2022-10-20,Octubre,2022,Línea 7,Prepago,170662
2022-10-20,Octubre,2022,Línea 7,Gratuidad,1295
2022-10-21,Octubre,2022,Línea 1,Prepago,480408
2022-10-21,Octubre,2022,Línea 1,Gratuidad,16587
2022-10-21,Octubre,2022,Línea 2,Prepago,219623
2022-10-21,Octubre,2022,Línea 2,Gratuidad,11832
2022-10-21,Octubre,2022,Línea 3,Prepago,170616
2022-10-21,Octubre,2022,Línea 3,Gratuidad,13631
2022-10-21,Octubre,2022,Línea 4,Prepago,110075
2022-10-21,Octubre,2022,Línea 4,Gratuidad,3579
2022-10-21,Octubre,2022,Línea 5,Prepago,237417
2022-10-21,Octubre,2022,Línea 5,Gratuidad,19366
2022-10-21,Octubre,2022,Línea 6,Prepago,192565
2022-10-21,Octubre,2022,Línea 6,Gratuidad,10298
2022-10-21,Octubre,2022,Línea 7,Prepago,183217
2022-10-21,Octubre,2022,Línea 7,Gratuidad,1442
2022-10-22,Octubre,2022,Línea 1,Prepago,254283
2022-10-22,Octubre,2022,Línea 1,Gratuidad,12023
2022-10-22,Octubre,2022,Línea 2,Prepago,142883
2022-10-22,Octubre,2022,Línea 2,Gratuidad,8279
2022-10-22,Octubre,2022,Línea 3,Prepago,112430
2022-10-22,Octubre,2022,Línea 3,Gratuidad,9794
2022-10-22,Octubre,2022,Línea 4,Prepago,103570
2022-10-22,Octubre,2022,Línea 4,Gratuidad,3310
2022-10-22,Octubre,2022,Línea 5,Prepago,179799
2022-10-22,Octubre,2022,Línea 5,Gratuidad,14984
2022-10-22,Octubre,2022,Línea 6,Prepago,132935
2022-10-22,Octubre,2022,Línea 6,Gratuidad,7681
2022-10-22,Octubre,2022,Línea 7,Prepago,149519
2022-10-22,Octubre,2022,Línea 7,Gratuidad,1495
2022-10-23,Octubre,2022,Línea 1,Prepago,166732
2022-10-23,Octubre,2022,Línea 1,Gratuidad,9612
2022-10-23,Octubre,2022,Línea 2,Prepago,88352
2022-10-23,Octubre,2022,Línea 2,Gratuidad,6446
2022-10-23,Octubre,2022,Línea 3,Prepago,76983
2022-10-23,Octubre,2022,Línea 3,Gratuidad,8245
2022-10-23,Octubre,2022,Línea 4,Prepago,60888
2022-10-23,Octubre,2022,Línea 4,Gratuidad,2417
2022-10-23,Octubre,2022,Línea 5,Prepago,122234
2022-10-23,Octubre,2022,Línea 5,Gratuidad,11983
2022-10-23,Octubre,2022,Línea 6,Prepago,84871
2022-10-23,Octubre,2022,Línea 6,Gratuidad,6535
2022-10-23,Octubre,2022,Línea 7,Prepago,69572
2022-10-23,Octubre,2022,Línea 7,Gratuidad,461
2022-10-24,Octubre,2022,Línea 1,Prepago,399657
2022-10-24,Octubre,2022,Línea 1,Gratuidad,16851
2022-10-24,Octubre,2022,Línea 2,Prepago,210608
2022-10-24,Octubre,2022,Línea 2,Gratuidad,11430
2022-10-24,Octubre,2022,Línea 3,Prepago,158398
2022-10-24,Octubre,2022,Línea 3,Gratuidad,12878
2022-10-24,Octubre,2022,Línea 4,Prepago,103944
2022-10-24,Octubre,2022,Línea 4,Gratuidad,3769
2022-10-24,Octubre,2022,Línea 5,Prepago,256310
2022-10-24,Octubre,2022,Línea 5,Gratuidad,19212
2022-10-24,Octubre,2022,Línea 6,Prepago,191348
2022-10-24,Octubre,2022,Línea 6,Gratuidad,9811
2022-10-24,Octubre,2022,Línea 7,Prepago,163243
2022-10-24,Octubre,2022,Línea 7,Gratuidad,1549
2022-10-25,Octubre,2022,Línea 1,Prepago,424338
2022-10-25,Octubre,2022,Línea 1,Gratuidad,16902
2022-10-25,Octubre,2022,Línea 2,Prepago,217089
2022-10-25,Octubre,2022,Línea 2,Gratuidad,11744
2022-10-25,Octubre,2022,Línea 3,Prepago,153068
2022-10-25,Octubre,2022,Línea 3,Gratuidad,13350
2022-10-25,Octubre,2022,Línea 4,Prepago,100956
2022-10-25,Octubre,2022,Línea 4,Gratuidad,3722
2022-10-25,Octubre,2022,Línea 5,Prepago,253214
2022-10-25,Octubre,2022,Línea 5,Gratuidad,19679
2022-10-25,Octubre,2022,Línea 6,Prepago,199480
2022-10-25,Octubre,2022,Línea 6,Gratuidad,10784
2022-10-25,Octubre,2022,Línea 7,Prepago,167938
2022-10-25,Octubre,2022,Línea 7,Gratuidad,1168
2022-10-26,Octubre,2022,Línea 1,Prepago,437648
2022-10-26,Octubre,2022,Línea 1,Gratuidad,17741
2022-10-26,Octubre,2022,Línea 2,Prepago,211753
2022-10-26,Octubre,2022,Línea 2,Gratuidad,11934
2022-10-26,Octubre,2022,Línea 3,Prepago,159819
2022-10-26,Octubre,2022,Línea 3,Gratuidad,13703
2022-10-26,Octubre,2022,Línea 4,Prepago,108928
2022-10-26,Octubre,2022,Línea 4,Gratuidad,3748
2022-10-26,Octubre,2022,Línea 5,Prepago,251839
2022-10-26,Octubre,2022,Línea 5,Gratuidad,19856
2022-10-26,Octubre,2022,Línea 6,Prepago,205824
2022-10-26,Octubre,2022,Línea 6,Gratuidad,9689
2022-10-26,Octubre,2022,Línea 7,Prepago,164306
2022-10-26,Octubre,2022,Línea 7,Gratuidad,1162
2022-10-27,Octubre,2022,Línea 1,Prepago,438106
2022-10-27,Octubre,2022,Línea 1,Gratuidad,16648
2022-10-27,Octubre,2022,Línea 2,Prepago,215642
2022-10-27,Octubre,2022,Línea 2,Gratuidad,11543
2022-10-27,Octubre,2022,Línea 3,Prepago,164644
2022-10-27,Octubre,2022,Línea 3,Gratuidad,13202
2022-10-27,Octubre,2022,Línea 4,Prepago,106148
2022-10-27,Octubre,2022,Línea 4,Gratuidad,3807
2022-10-27,Octubre,2022,Línea 5,Prepago,252858
2022-10-27,Octubre,2022,Línea 5,Gratuidad,19911
2022-10-27,Octubre,2022,Línea 6,Prepago,194703
2022-10-27,Octubre,2022,Línea 6,Gratuidad,10454
2022-10-27,Octubre,2022,Línea 7,Prepago,181146
2022-10-27,Octubre,2022,Línea 7,Gratuidad,1261
2022-10-28,Octubre,2022,Línea 1,Prepago,465581
2022-10-28,Octubre,2022,Línea 1,Gratuidad,17771
2022-10-28,Octubre,2022,Línea 2,Prepago,229906
2022-10-28,Octubre,2022,Línea 2,Gratuidad,11322
2022-10-28,Octubre,2022,Línea 3,Prepago,162240
2022-10-28,Octubre,2022,Línea 3,Gratuidad,13408
2022-10-28,Octubre,2022,Línea 4,Prepago,99455
2022-10-28,Octubre,2022,Línea 4,Gratuidad,4013
2022-10-28,Octubre,2022,Línea 5,Prepago,265023
2022-10-28,Octubre,2022,Línea 5,Gratuidad,20052
2022-10-28,Octubre,2022,Línea 6,Prepago,215857
2022-10-28,Octubre,2022,Línea 6,Gratuidad,11023
2022-10-28,Octubre,2022,Línea 7,Prepago,175403
2022-10-28,Octubre,2022,Línea 7,Gratuidad,1532
2022-10-29,Octubre,2022,Línea 1,Prepago,300673
2022-10-29,Octubre,2022,Línea 1,Gratuidad,12663
2022-10-29,Octubre,2022,Línea 2,Prepago,163106
2022-10-29,Octubre,2022,Línea 2,Gratuidad,9068
2022-10-29,Octubre,2022,Línea 3,Prepago,111248
2022-10-29,Octubre,2022,Línea 3,Gratuidad,9350
2022-10-29,Octubre,2022,Línea 4,Prepago,85739
2022-10-29,Octubre,2022,Línea 4,Gratuidad,2841
2022-10-29,Octubre,2022,Línea 5,Prepago,181048
2022-10-29,Octubre,2022,Línea 5,Gratuidad,15217
2022-10-29,Octubre,2022,Línea 6,Prepago,125616
2022-10-29,Octubre,2022,Línea 6,Gratuidad,8355
2022-10-29,Octubre,2022,Línea 7,Prepago,117389
2022-10-29,Octubre,2022,Línea 7,Gratuidad,749
2022-10-30,Octubre,2022,Línea 1,Prepago,176007
2022-10-30,Octubre,2022,Línea 1,Gratuidad,9540
2022-10-30,Octubre,2022,Línea 2,Prepago,89111
2022-10-30,Octubre,2022,Línea 2,Gratuidad,6722
2022-10-30,Octubre,2022,Línea 3,Prepago,79233
2022-10-30,Octubre,2022,Línea 3,Gratuidad,7838
2022-10-30,Octubre,2022,Línea 4,Prepago,63121
2022-10-30,Octubre,2022,Línea 4,Gratuidad,2504
2022-10-30,Octubre,2022,Línea 5,Prepago,125692
2022-10-30,Octubre,2022,Línea 5,Gratuidad,12535
2022-10-30,Octubre,2022,Línea 6,Prepago,80478
2022-10-30,Octubre,2022,Línea 6,Gratuidad,6203
2022-10-30,Octubre,2022,Línea 7,Prepago,101098
2022-10-30,Octubre,2022,Línea 7,Gratuidad,766
2022-10-31,Octubre,2022,Línea 1,Prepago,416600
2022-10-31,Octubre,2022,Línea 1,Gratuidad,16233
2022-10-31,Octubre,2022,Línea 2,Prepago,208180
2022-10-31,Octubre,2022,Línea 2,Gratuidad,11487
2022-10-31,Octubre,2022,Línea 3,Prepago,148996
2022-10-31,Octubre,2022,Línea 3,Gratuidad,13663
2022-10-31,Octubre,2022,Línea 4,Prepago,104575
2022-10-31,Octubre,2022,Línea 4,Gratuidad,4235
2022-10-31,Octubre,2022,Línea 5,Prepago,241840
2022-10-31,Octubre,2022,Línea 5,Gratuidad,19849
2022-10-31,Octubre,2022,Línea 6,Prepago,182500
2022-10-31,Octubre,2022,Línea 6,Gratuidad,11099
2022-10-31,Octubre,2022,Línea 7,Prepago,143823
2022-10-31,Octubre,2022,Línea 7,Gratuidad,766
2022-11-01,Noviembre,2022,Línea 1,Prepago,343475
2022-11-01,Noviembre,2022,Línea 1,Gratuidad,15735
2022-11-01,Noviembre,2022,Línea 2,Prepago,172058
2022-11-01,Noviembre,2022,Línea 2,Gratuidad,11169
2022-11-01,Noviembre,2022,Línea 3,Prepago,137037
2022-11-01,Noviembre,2022,Línea 3,Gratuidad,13155
2022-11-01,Noviembre,2022,Línea 4,Prepago,96464
2022-11-01,Noviembre,2022,Línea 4,Gratuidad,3514
2022-11-01,Noviembre,2022,Línea 5,Prepago,197040
2022-11-01,Noviembre,2022,Línea 5,Gratuidad,18711
2022-11-01,Noviembre,2022,Línea 6,Prepago,147233
2022-11-01,Noviembre,2022,Línea 6,Gratuidad,10248
2022-11-01,Noviembre,2022,Línea 7,Prepago,179980
2022-11-01,Noviembre,2022,Línea 7,Gratuidad,1661
2022-11-02,Noviembre,2022,Línea 1,Prepago,232667
2022-11-02,Noviembre,2022,Línea 1,Gratuidad,11403
2022-11-02,Noviembre,2022,Línea 2,Prepago,117334
2022-11-02,Noviembre,2022,Línea 2,Gratuidad,8547
2022-11-02,Noviembre,2022,Línea 3,Prepago,99063
2022-11-02,Noviembre,2022,Línea 3,Gratuidad,9914
2022-11-02,Noviembre,2022,Línea 4,Prepago,66448
2022-11-02,Noviembre,2022,Línea 4,Gratuidad,2770
2022-11-02,Noviembre,2022,Línea 5,Prepago,145086
2022-11-02,Noviembre,2022,Línea 5,Gratuidad,20670
2022-11-02,Noviembre,2022,Línea 6,Prepago,101844
2022-11-02,Noviembre,2022,Línea 6,Gratuidad,7929
2022-11-02,Noviembre,2022,Línea 7,Prepago,137481
2022-11-02,Noviembre,2022,Línea 7,Gratuidad,1040
2022-11-03,Noviembre,2022,Línea 1,Prepago,429977
2022-11-03,Noviembre,2022,Línea 1,Gratuidad,17615
2022-11-03,Noviembre,2022,Línea 2,Prepago,212310
2022-11-03,Noviembre,2022,Línea 2,Gratuidad,12605
2022-11-03,Noviembre,2022,Línea 3,Prepago,158338
2022-11-03,Noviembre,2022,Línea 3,Gratuidad,14364
2022-11-03,Noviembre,2022,Línea 4,Prepago,85972
2022-11-03,Noviembre,2022,Línea 4,Gratuidad,4022
2022-11-03,Noviembre,2022,Línea 5,Prepago,257886
2022-11-03,Noviembre,2022,Línea 5,Gratuidad,14291
2022-11-03,Noviembre,2022,Línea 6,Prepago,199050
2022-11-03,Noviembre,2022,Línea 6,Gratuidad,11475
2022-11-03,Noviembre,2022,Línea 7,Prepago,172402
2022-11-03,Noviembre,2022,Línea 7,Gratuidad,1689
2022-11-04,Noviembre,2022,Línea 1,Prepago,454964
2022-11-04,Noviembre,2022,Línea 1,Gratuidad,17769
2022-11-04,Noviembre,2022,Línea 2,Prepago,226730
2022-11-04,Noviembre,2022,Línea 2,Gratuidad,12198
2022-11-04,Noviembre,2022,Línea 3,Prepago,165174
2022-11-04,Noviembre,2022,Línea 3,Gratuidad,14500
2022-11-04,Noviembre,2022,Línea 4,Prepago,106272
2022-11-04,Noviembre,2022,Línea 4,Gratuidad,4443
2022-11-04,Noviembre,2022,Línea 5,Prepago,259638
2022-11-04,Noviembre,2022,Línea 5,Gratuidad,20769
2022-11-04,Noviembre,2022,Línea 6,Prepago,207024
2022-11-04,Noviembre,2022,Línea 6,Gratuidad,11819
2022-11-04,Noviembre,2022,Línea 7,Prepago,180406
2022-11-04,Noviembre,2022,Línea 7,Gratuidad,1481
2022-11-05,Noviembre,2022,Línea 1,Prepago,267617
2022-11-05,Noviembre,2022,Línea 1,Gratuidad,12615
2022-11-05,Noviembre,2022,Línea 2,Prepago,141309
2022-11-05,Noviembre,2022,Línea 2,Gratuidad,8747
2022-11-05,Noviembre,2022,Línea 3,Prepago,113882
2022-11-05,Noviembre,2022,Línea 3,Gratuidad,10931
2022-11-05,Noviembre,2022,Línea 4,Prepago,102987
2022-11-05,Noviembre,2022,Línea 4,Gratuidad,3546
2022-11-05,Noviembre,2022,Línea 5,Prepago,149228
2022-11-05,Noviembre,2022,Línea 5,Gratuidad,20694
2022-11-05,Noviembre,2022,Línea 6,Prepago,104847
2022-11-05,Noviembre,2022,Línea 6,Gratuidad,8774
2022-11-05,Noviembre,2022,Línea 7,Prepago,121552
2022-11-05,Noviembre,2022,Línea 7,Gratuidad,1064
2022-11-06,Noviembre,2022,Línea 1,Prepago,156164
2022-11-06,Noviembre,2022,Línea 1,Gratuidad,9468
2022-11-06,Noviembre,2022,Línea 2,Prepago,89995
2022-11-06,Noviembre,2022,Línea 2,Gratuidad,6929
2022-11-06,Noviembre,2022,Línea 3,Prepago,72436
2022-11-06,Noviembre,2022,Línea 3,Gratuidad,8326
2022-11-06,Noviembre,2022,Línea 4,Prepago,52727
2022-11-06,Noviembre,2022,Línea 4,Gratuidad,2709
2022-11-06,Noviembre,2022,Línea 5,Prepago,116805
2022-11-06,Noviembre,2022,Línea 5,Gratuidad,16047
2022-11-06,Noviembre,2022,Línea 6,Prepago,83952
2022-11-06,Noviembre,2022,Línea 6,Gratuidad,6976
2022-11-06,Noviembre,2022,Línea 7,Prepago,72156
2022-11-06,Noviembre,2022,Línea 7,Gratuidad,742
2022-11-07,Noviembre,2022,Línea 1,Prepago,434409
2022-11-07,Noviembre,2022,Línea 1,Gratuidad,18669
2022-11-07,Noviembre,2022,Línea 2,Prepago,213771
2022-11-07,Noviembre,2022,Línea 2,Gratuidad,12836
2022-11-07,Noviembre,2022,Línea 3,Prepago,159569
2022-11-07,Noviembre,2022,Línea 3,Gratuidad,14430
2022-11-07,Noviembre,2022,Línea 4,Prepago,100010
2022-11-07,Noviembre,2022,Línea 4,Gratuidad,3763
2022-11-07,Noviembre,2022,Línea 5,Prepago,265011
2022-11-07,Noviembre,2022,Línea 5,Gratuidad,13048
2022-11-07,Noviembre,2022,Línea 6,Prepago,201534
2022-11-07,Noviembre,2022,Línea 6,Gratuidad,11656
2022-11-07,Noviembre,2022,Línea 7,Prepago,163565
2022-11-07,Noviembre,2022,Línea 7,Gratuidad,1451
2022-11-08,Noviembre,2022,Línea 1,Prepago,441350
2022-11-08,Noviembre,2022,Línea 1,Gratuidad,17253
2022-11-08,Noviembre,2022,Línea 2,Prepago,218921
2022-11-08,Noviembre,2022,Línea 2,Gratuidad,12999
2022-11-08,Noviembre,2022,Línea 3,Prepago,171776
2022-11-08,Noviembre,2022,Línea 3,Gratuidad,14259
2022-11-08,Noviembre,2022,Línea 4,Prepago,104611
2022-11-08,Noviembre,2022,Línea 4,Gratuidad,3776
2022-11-08,Noviembre,2022,Línea 5,Prepago,258036
2022-11-08,Noviembre,2022,Línea 5,Gratuidad,20471
2022-11-08,Noviembre,2022,Línea 6,Prepago,202393
2022-11-08,Noviembre,2022,Línea 6,Gratuidad,11987
2022-11-08,Noviembre,2022,Línea 7,Prepago,181450
2022-11-08,Noviembre,2022,Línea 7,Gratuidad,1446
2022-11-09,Noviembre,2022,Línea 1,Prepago,434346
2022-11-09,Noviembre,2022,Línea 1,Gratuidad,18249
2022-11-09,Noviembre,2022,Línea 2,Prepago,218923
2022-11-09,Noviembre,2022,Línea 2,Gratuidad,11881
2022-11-09,Noviembre,2022,Línea 3,Prepago,160511
2022-11-09,Noviembre,2022,Línea 3,Gratuidad,14213
2022-11-09,Noviembre,2022,Línea 4,Prepago,105135
2022-11-09,Noviembre,2022,Línea 4,Gratuidad,4275
2022-11-09,Noviembre,2022,Línea 5,Prepago,258843
2022-11-09,Noviembre,2022,Línea 5,Gratuidad,21605
2022-11-09,Noviembre,2022,Línea 6,Prepago,195620
2022-11-09,Noviembre,2022,Línea 6,Gratuidad,11836
2022-11-09,Noviembre,2022,Línea 7,Prepago,178747
2022-11-09,Noviembre,2022,Línea 7,Gratuidad,1663
2022-11-10,Noviembre,2022,Línea 1,Prepago,435300
2022-11-10,Noviembre,2022,Línea 1,Gratuidad,19024
2022-11-10,Noviembre,2022,Línea 2,Prepago,221459
2022-11-10,Noviembre,2022,Línea 2,Gratuidad,11823
2022-11-10,Noviembre,2022,Línea 3,Prepago,163220
2022-11-10,Noviembre,2022,Línea 3,Gratuidad,14015
2022-11-10,Noviembre,2022,Línea 4,Prepago,103061
2022-11-10,Noviembre,2022,Línea 4,Gratuidad,4261
2022-11-10,Noviembre,2022,Línea 5,Prepago,262541
2022-11-10,Noviembre,2022,Línea 5,Gratuidad,20647
2022-11-10,Noviembre,2022,Línea 6,Prepago,203444
2022-11-10,Noviembre,2022,Línea 6,Gratuidad,11482
2022-11-10,Noviembre,2022,Línea 7,Prepago,173250
2022-11-10,Noviembre,2022,Línea 7,Gratuidad,1449
2022-11-11,Noviembre,2022,Línea 1,Prepago,456714
2022-11-11,Noviembre,2022,Línea 1,Gratuidad,18133
2022-11-11,Noviembre,2022,Línea 2,Prepago,220456
2022-11-11,Noviembre,2022,Línea 2,Gratuidad,12141
2022-11-11,Noviembre,2022,Línea 3,Prepago,172864
2022-11-11,Noviembre,2022,Línea 3,Gratuidad,13943
2022-11-11,Noviembre,2022,Línea 4,Prepago,107179
2022-11-11,Noviembre,2022,Línea 4,Gratuidad,4051
2022-11-11,Noviembre,2022,Línea 5,Prepago,263829
2022-11-11,Noviembre,2022,Línea 5,Gratuidad,20374
2022-11-11,Noviembre,2022,Línea 6,Prepago,212713
2022-11-11,Noviembre,2022,Línea 6,Gratuidad,11654
2022-11-11,Noviembre,2022,Línea 7,Prepago,176511
2022-11-11,Noviembre,2022,Línea 7,Gratuidad,1465
2022-11-12,Noviembre,2022,Línea 1,Prepago,283249
2022-11-12,Noviembre,2022,Línea 1,Gratuidad,13629
2022-11-12,Noviembre,2022,Línea 2,Prepago,148830
2022-11-12,Noviembre,2022,Línea 2,Gratuidad,8819
2022-11-12,Noviembre,2022,Línea 3,Prepago,121855
2022-11-12,Noviembre,2022,Línea 3,Gratuidad,11192
2022-11-12,Noviembre,2022,Línea 4,Prepago,95009
2022-11-12,Noviembre,2022,Línea 4,Gratuidad,3613
2022-11-12,Noviembre,2022,Línea 5,Prepago,164917
2022-11-12,Noviembre,2022,Línea 5,Gratuidad,20164
2022-11-12,Noviembre,2022,Línea 6,Prepago,125557
2022-11-12,Noviembre,2022,Línea 6,Gratuidad,8766
2022-11-12,Noviembre,2022,Línea 7,Prepago,116079
2022-11-12,Noviembre,2022,Línea 7,Gratuidad,1080
2022-11-13,Noviembre,2022,Línea 1,Prepago,176257
2022-11-13,Noviembre,2022,Línea 1,Gratuidad,11471
2022-11-13,Noviembre,2022,Línea 2,Prepago,95586
2022-11-13,Noviembre,2022,Línea 2,Gratuidad,7006
2022-11-13,Noviembre,2022,Línea 3,Prepago,85243
2022-11-13,Noviembre,2022,Línea 3,Gratuidad,8682
2022-11-13,Noviembre,2022,Línea 4,Prepago,57846
2022-11-13,Noviembre,2022,Línea 4,Gratuidad,2585
2022-11-13,Noviembre,2022,Línea 5,Prepago,139974
2022-11-13,Noviembre,2022,Línea 5,Gratuidad,16494
